,link,Адрес,Застройщик,Агентство,Частное лицо,Цена,Цена за квадрат,Общая площадь,Жилая площадь,Площадь кухни,Балкон или лоджия,Санузел,Высота потолков,Количество комнат,Этаж,Этажей в доме,Отделка,Пассажирский лифт,Грузовой лифт,Двор,Парковка,Окна,Название новостройки,Официальный застройщик,Тип участия,Срок сдачи,Тип дома,"Корпус, строение",Способ продажи,Вид сделки,Тип комнат
1006,https://www.avito.ru/voronezh/kvartiry/svob._planirovka_1036m_1317et._2787143453,"ул. Куколкина, д. 18",,Группа Строительных Компаний,,13373848,129091,103.6,49.8,,,,3.0,свободная планировка,13,17,предчистовая,1,,закрытая территория,,,МФК «Галерея Чижова»,АО «Галерея Чижова»,другое,сдан,монолитный,,,,
1007,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_645m_1017et._2767651799,"ул. Серафима Саровского, поз. 2",,Группа Строительных Компаний,,5160000,80000,64.5,31.9,13.5,балкон,раздельный,2.6,2,10,17,предчистовая,1,,"детская площадка, спортивная площадка",,,ЖК «Новое Подгорное»,ООО СЗ «Выбор-Юг»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 2,,,изолированные
1008,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_645m_517et._2735651488,"ул. Серафима Саровского, поз. 2",,Группа Строительных Компаний,,5160000,80000,64.5,31.9,13.5,балкон,,2.6,2,5,17,предчистовая,1,,"детская площадка, спортивная площадка",,,ЖК «Новое Подгорное»,ООО СЗ «Выбор-Юг»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 2,,,"изолированные, смежные"
1009,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_645m_617et._2703143400,"ул. Серафима Саровского, поз. 2",,Группа Строительных Компаний,,5160000,80000,64.5,31.0,13.5,,,2.6,2,6,17,предчистовая,,,,,,ЖК «Новое Подгорное»,ООО СЗ «Выбор-Юг»,ДДУ по ФЗ 214,4 кв. 2023 года,монолитный,Позиция 2,,,"изолированные, смежные"
1010,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_628m_918et._2600544522,"ул. Фёдора Тютчева, д. 93/3","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВМУ - 2""",,,4395300,69989,62.8,36.0,8.0,,совмещенный,,2,9,18,чистовая,,,,,,Мкр. «Боровое»,ООО Специализированный Застройщик «ВМУ-2»,другое,сдан,монолитный,Позиция 14,,возможна ипотека,
1011,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_629m_218et._2600069375,"ул. Фёдора Тютчева, д. 93/3","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВМУ - 2""",,,4395300,69878,62.9,36.0,8.0,,совмещенный,,2,2,18,чистовая,,,,,,Мкр. «Боровое»,ООО Специализированный Застройщик «ВМУ-2»,другое,сдан,монолитный,Позиция 14,,возможна ипотека,
1012,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_629m_118et._2440472262,"ул. Фёдора Тютчева, д. 93/3","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВМУ - 2""",,,4401600,69978,62.9,36.0,8.1,лоджия,совмещенный,,2,1,18,предчистовая,1,1,детская площадка,открытая во дворе,"во двор, на улицу",Мкр. «Боровое»,ООО Специализированный Застройщик «ВМУ-2»,другое,сдан,панельный,Позиция 14,,возможна ипотека,изолированные
1013,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_629m_1818et._2600710615,"ул. Фёдора Тютчева, д. 93/3","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВМУ - 2""",,,3773400,59990,62.9,36.0,8.1,лоджия,совмещенный,,2,18,18,предчистовая,,,,,,Мкр. «Боровое»,ООО Специализированный Застройщик «ВМУ-2»,другое,сдан,панельный,Позиция 14,,возможна ипотека,
1014,https://www.avito.ru/voronezh/kvartiry/2-k._kvartira_628m_1318et._2056003579,"ул. Фёдора Тютчева, д. 93/3","ООО СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ""ВМУ - 2""",,,3797400,60468,62.8,41.7,8.1,лоджия,,,2,13,18,предчистовая,,,,,,Мкр. «Боровое»,ООО Специализированный Застройщик «ВМУ-2»,другое,сдан,панельный,Позиция 14,,возможна ипотека,изолированные
1015,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_303m_66et._2638921894,"ул. Краснознамённая, д. 109/1",,Группа Строительных Компаний,,3639600,120119,30.3,10.0,,,,2.8,студия,6,6,предчистовая,,,,,,Клубный дом на Краснознамённой «Дом Офицеров»,ООО  СЗ «ЛТДМ-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,,,,
1016,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_303m_56et._2766961161,"ул. Краснознамённая, д. 109/1",,Группа Строительных Компаний,,3791250,125124,30.3,19.1,,лоджия,,2.8,студия,5,6,предчистовая,1,1,"закрытая территория, детская площадка, спортивная площадка",,,Клубный дом на Краснознамённой «Дом Офицеров»,ООО  СЗ «ЛТДМ-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,,,,
1017,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_379m_320et._2819364920,"ул. Независимости, д. 78",,Группа Строительных Компаний,,3070710,81021,37.9,18.9,10.1,,,,1,3,20,предчистовая,1,1,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
1018,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_378m_320et._2819010294,"ул. Независимости, д. 78",,Группа Строительных Компаний,,3097140,81935,37.8,16.0,10.2,,,,1,3,20,предчистовая,1,1,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
1019,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_379m_1122et._2786923815,"ул. Независимости, д. 78",,Группа Строительных Компаний,,3203395,84522,37.9,18.2,10.1,лоджия,,2.8,1,11,22,предчистовая,1,1,"закрытая территория, детская площадка, спортивная площадка",за шлагбаумом во дворе,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
1020,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_261m_1112et._2787274467,"ул. Независимости, д. 78",,Группа Строительных Компаний,,2482350,95109,26.1,18.2,,лоджия,,2.8,студия,11,12,предчистовая,1,1,"закрытая территория, детская площадка, спортивная площадка",за шлагбаумом во дворе,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
1021,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_261m_320et._2819113617,"ул. Независимости, д. 78",,Группа Строительных Компаний,,2482350,95109,26.1,10.0,,,,,студия,3,20,предчистовая,1,1,,,,ЖК «Галактика 2|3»,ООО СЗ «Град-Развитие»,ДДУ по ФЗ 214,4 кв. 2025 года,монолитный,Дом 78,,,
1022,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_257m_1517et._2701115667,"ул. Ростовская, д. 67",,"""Этажи Воронеж""",,2300000,89494,25.7,,,балкон,,,студия,15,17,без отделки,,,,,,ЖК «Авиатор-2»,ООО СЗ «ЛОГИСТИК 48»,ДДУ по ФЗ 214,2 кв. 2024 года,монолитно-кирпичный,Дом 67,,,
1023,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_257m_1317et._2861573949,"ул. Ростовская, д. 67",,"""Этажи Воронеж""",,2499000,97237,25.7,,,балкон,,,студия,13,17,без отделки,,,,,,ЖК «Авиатор-2»,ООО СЗ «ЛОГИСТИК 48»,ДДУ по ФЗ 214,2 кв. 2024 года,монолитно-кирпичный,Дом 67,,,
1024,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_256m_417et._2509060848,"ул. Ростовская, д. 67",,"""Этажи Воронеж""",,1870000,73047,25.6,,,балкон,,,студия,4,17,без отделки,,,,,,ЖК «Авиатор-2»,ООО СЗ «ЛОГИСТИК 48»,ДДУ по ФЗ 214,2 кв. 2024 года,монолитно-кирпичный,Дом 67,,,
1025,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_252m_517et._2829029206,"ул. Ростовская, д. 67",,"""Этажи Воронеж""",,2000000,79365,25.2,,,балкон,,,студия,5,17,без отделки,,,,,,ЖК «Авиатор-2»,ООО СЗ «ЛОГИСТИК 48»,ДДУ по ФЗ 214,2 кв. 2024 года,монолитно-кирпичный,Дом 67,,,
1026,https://www.avito.ru/voronezh/kvartiry/kvartira-studiya_256m_1517et._2765414822,"ул. Ростовская, д. 67",,"""Этажи Воронеж""",,2400000,93750,25.6,,,балкон,,,студия,15,17,без отделки,,,,,,ЖК «Авиатор-2»,ООО СЗ «ЛОГИСТИК 48»,ДДУ по ФЗ 214,2 кв. 2024 года,монолитно-кирпичный,Дом 67,,,
1027,https://www.avito.ru/voronezh/kvartiry/1-k._kvartira_401m_918et._2767454725,"пр-т Московский, ЖК «КВАРТАЛ 45»",,Группа Строительных Компаний,,4471150,111500,40.1,16.8,10.8,лоджия,,2.8,1,9,18,предчистовая,1,1,детская площадка,,,ЖК «КВАРТАЛ 45»,ООО СЗ «ТЦС РАЗВИТИЕ»,ДДУ по ФЗ 214,4 кв. 2024 года,монолитный,"Позиция 2, секция 1",,,
